Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_3/pmed/pmed10_1.txt	200	67	3	Optimal	10.028156042098999	B	132.68070699270515	135.18442118090664	267.86512817361177	0.0	151.0
LP	../../instancesSurcharges/alpha0_3/pmed/pmed10_2.txt	200	67	5	Optimal	53.318032026290894	B	247.9131482297683	273.3866779787956	521.2998262085639	0.0	335.5
LP	../../instancesSurcharges/alpha0_3/pmed/pmed10_3.txt	200	67	10	Optimal	65.1247329711914	B	489.0240157276313	520.8987243233594	1009.9227400509907	0.0	612.5
LP	../../instancesSurcharges/alpha0_3/pmed/pmed10_4.txt	200	67	15	Optimal	49.704378843307495	B	642.2679894374353	736.5957211923263	1378.8637106297615	0.0	767.0
LP	../../instancesSurcharges/alpha0_3/pmed/pmed10_5.txt	200	67	20	Optimal	62.55578088760376	B	881.0324862374467	945.5491460620074	1826.5816322994542	0.0	990.5
LP	../../instancesSurcharges/alpha0_3/pmed/pmed11_1.txt	300	5	3	Optimal	146.25913095474243	B	96.11514500008579	96.0	192.1151450000858	0.0	161.47448302428026
LP	../../instancesSurcharges/alpha0_3/pmed/pmed11_2.txt	300	5	5	Optimal	152.55165100097656	B	170.07324417490406	170.5	340.57324417490406	0.0	280.54939331019557
LP	../../instancesSurcharges/alpha0_3/pmed/pmed11_3.txt	300	5	10	Optimal	473.6054379940033	B	304.6364403643418	319.6927465994911	624.3291869638329	0.0	539.0137283458015
LP	../../instancesSurcharges/alpha0_3/pmed/pmed11_4.txt	300	5	15	Optimal	1770.8950200080872	B	509.2150987965522	513.8059495972177	1023.0210483937699	0.0	803.5393982190501
LP	../../instancesSurcharges/alpha0_3/pmed/pmed11_5.txt	300	5	20	Optimal	1036.6603620052338	B	609.0565531296777	606.8535163747825	1215.9100695044604	0.0	1064.6916263192445
LP	../../instancesSurcharges/alpha0_3/pmed/pmed12_1.txt	300	10	3	Optimal	139.80961108207703	B	174.2570665588126	171.60606924220178	345.8631358010144	0.0	198.0
LP	../../instancesSurcharges/alpha0_3/pmed/pmed12_2.txt	300	10	5	Optimal	97.49028491973877	B	182.0773937117886	183.6777529565258	365.7551466683144	0.0	295.24418803093005
